NUMBER_1,X_WORLD_1,Y_WORLD_1,XWIN_WORLD_1,YWIN_WORLD_1,X_IMAGE_1,Y_IMAGE_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO (V),MAGERR_ISO (V),FLUX_AUTO_1,FLUXERR_AUTO_1,FLUX_MAX_1,ISOAREA_IMAGE_1,CXX_IMAGE_1,CYY_IMAGE_1,CXY_IMAGE_1,A_IMAGE_1,THETA_IMAGE_1,FLAGS_1,ELONGATION_1,ELLIPTICITY_1,NUMBER_2,X_WORLD_2,Y_WORLD_2,XWIN_WORLD_2,YWIN_WORLD_2,X_IMAGE_2,Y_IMAGE_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO (B),MAGERR_ISO (B),FLUX_AUTO_2,FLUXERR_AUTO_2,FLUX_MAX_2,ISOAREA_IMAGE_2,CXX_IMAGE_2,CYY_IMAGE_2,CXY_IMAGE_2,A_IMAGE_2,THETA_IMAGE_2,FLAGS_2,ELONGATION_2,ELLIPTICITY_2,Separation
5873,91.86780232,24.11270815,91.86780371,24.11270345,1413.5208,1075.4852,6684.9478,152.43555,16.837255,0.024763845,6904.1567,187.1248,411.27094,47,0.48190135,0.28552678,0.027838958,1.8746685,-85.96563,3,1.3027031,0.23236543,1900,91.8677888,24.11271056,91.86780797,24.11270283,1413.506,1075.4071,6454.738,136.16193,16.875303,0.022909041,7090.9517,187.62325,411.27094,46,0.55257785,0.24090682,-0.06981609,2.0539258,83.68693,3,1.5321237,0.3473112,0.045238487
5874,91.97580202,23.99024003,91.97577568,23.99024338,2184.3977,1702.6439,5808.8047,140.47495,16.989782,0.026262853,6052.23,174.60132,454.4001,45,0.40238836,0.42803735,-0.07848886,1.6353364,35.9517,0,1.104911,0.09494972,2911,91.97578207,23.9902419,91.97577542,23.99024326,2184.3867,1702.5287,5196.735,117.75673,17.110674,0.024608491,5906.929,158.38506,454.4001,33,0.5620528,0.5664504,0.013426955,1.339675,-35.9326,0,1.0125992,0.012442529,0.065950018
5877,91.8714422,24.12101925,91.87140447,24.12099524,1360.8982,1096.2382,7412.5444,149.62569,16.72508,0.021921419,7746.6895,180.8467,651.3073,51,0.40425575,0.41729409,0.119584985,1.6887939,-41.888813,0,1.1589136,0.13712287,1865,91.87142238,24.12100338,91.87140368,24.12099474,1360.9989,1096.1243,6912.795,130.99257,16.800865,0.02057893,7427.4854,161.49593,651.3073,39,0.49644098,0.5413748,0.04537096,1.4329942,-22.638672,0,1.0635442,0.059747577,0.086621312
5878,91.87070902,24.14460622,91.87074891,24.14459417,1211.8495,1091.3186,1474.7957,93.973854,18.47817,0.06919983,2126.8525,220.52008,139.87703,21,0.7512933,0.43306497,-0.13544881,1.54441,78.47187,0,1.3509011,0.2597534,3687,91.8707875,24.14458326,91.87075115,24.14459462,1211.9926,1091.7719,892.41925,59.326767,19.023577,0.07219574,2145.535,170.89813,139.87703,10,1.7774073,1.174974,0.02375859,0.92263335,-88.87078,0,1.2301306,0.18707818,0.270734317
5880,91.8685578,24.00321769,91.8685502,24.00322764,2105.4739,1083.0378,2066.9775,97.07351,18.11166,0.05100289,2313.7007,140.19102,193.39874,28,0.5044024,0.75597185,0.043181054,1.4106029,-4.8698583,0,1.2279632,0.18564337,1923,91.8685501,24.00320575,91.86854997,24.00322785,2105.5496,1082.9938,1676.266,78.37464,18.339142,0.050776463,2293.7625,144.7315,193.39874,17,0.88340765,0.9168529,-0.014477783,1.0648497,11.703406,0,1.020453,0.020043075,0.049906127
5881,91.87001442,24.07864114,91.87007808,24.07861391,1628.7632,1089.2418,14254.567,195.35226,16.015114,0.014883129,14739.324,228.1364,1000.2103,80,0.3435198,0.22494094,-0.12772833,2.252529,66.43632,3,1.3727,0.2715087,3678,91.87001599,24.07864021,91.87007827,24.07861376,1628.769,1089.251,13334.207,172.11372,16.087582,0.014017744,14535.234,214.62103,1000.2103,62,0.4385588,0.26719314,-0.13908075,2.030589,70.46857,0,1.3820353,0.2764294,0.006159667
5882,91.87083522,24.07746023,91.87086173,24.07746723,1636.2046,1094.0125,1726.5026,93.915215,18.307081,0.059074298,2592.4314,191.00761,153.53662,24,0.51899874,0.62218976,-0.022309637,1.3896844,6.09972,3,1.0972189,0.08860481,1872,91.87083522,24.07746023,91.87084403,24.07749306,1636.2046,1094.0125,1440.2067,76.85392,18.503937,0.05795235,3388.1328,214.35838,153.53662,17,0.7229207,0.8578632,-0.03089455,1.1775509,6.4476986,3,1.0917674,0.08405405,0
5883,91.86856481,24.03357148,91.86855292,24.03357735,1913.6394,1082.1927,1273.3214,83.9837,18.637655,0.07162866,1794.4392,183.2597,130.78073,18,0.7943077,0.6740281,-0.14842522,1.2513237,64.51016,0,1.1397966,0.12265056,3706,91.8685464,24.03357151,91.8685525,24.03357706,1913.6396,1082.0864,898.32104,61.5491,19.01642,0.074408054,1684.3899,156.65704,130.78073,11,1.0557243,1.7458948,0.41620392,1.0010854,-15.545935,0,1.3445089,0.256234,0.060544787
5884,91.86999725,24.06015182,91.86999761,24.06015688,1745.615,1089.6835,3764.208,128.98726,17.460815,0.037213713,4334.3325,176.44331,224.77957,44,0.33062774,0.45486727,-0.2346921,1.9612616,31.052246,3,1.4217749,0.29665375,1883,91.86999725,24.06015182,91.86999463,24.06015693,1745.615,1089.6835,3071.2556,102.11535,17.68171,0.03610812,4671.0435,195.70332,224.77957,28,0.4945447,0.69853824,-0.33289748,1.5785217,29.250397,3,1.4045789,0.28804284,0
5886,91.86889878,24.11691068,91.86890126,24.11690462,1386.9319,1081.6874,2291.78,107.178085,17.999567,0.05078821,3220.771,221.21223,200.61769,30,0.49137998,0.4747864,-0.03823861,1.4708407,56.729176,3,1.0441157,0.042251766,1925,91.86889878,24.11691068,91.86888115,24.11697122,1386.9319,1081.6874,1760.368,83.75476,18.285992,0.05166969,6404.3696,261.54803,200.61769,20,0.7704711,0.7751007,-0.12706183,1.1874402,43.956654,3,1.0859456,0.079143584,0
5887,91.87192734,24.21590518,91.87192264,24.21590103,761.21106,1096.2535,1894.6505,91.99329,18.206177,0.052729893,2213.4434,148.04659,210.67976,24,0.7713094,0.6128282,-0.052904643,1.2819147,80.769905,0,1.1289644,0.11423248,1870,91.87193861,24.21589859,91.87192231,24.21590081,761.2524,1096.3187,1560.2224,75.9198,18.417034,0.052844327,2136.261,135.73941,210.67976,16,0.8984029,1.0543231,0.055273503,1.0578314,-9.759681,0,1.0886297,0.081413984,0.043940958
5888,91.86433109,23.86739667,91.86431813,23.86740781,2963.9734,1062.5725,43568.53,274.9926,14.802068,0.006854534,43534.445,278.72684,2827.9756,113,0.28677478,0.30397078,-0.013318047,1.8748246,18.878614,0,1.0375217,0.03616482,3718,91.86433238,23.86739647,91.864318,23.86740794,2963.9746,1062.5801,42508.664,257.20398,14.828806,0.006570979,43307.746,273.0787,2827.9756,88,0.32115096,0.33756006,-0.023812147,1.782035,27.714533,0,1.044909,0.042978883,0.004322291
5890,91.86796141,24.3255816,91.86792764,24.32561092,68.16213,1070.1974,28305.547,244.60683,15.270321,0.00938484,28520.03,257.07907,2143.575,111,0.22836587,0.3182392,-0.0744341,2.1568804,19.815968,0,1.242127,0.1949293,3686,91.86795448,24.32559511,91.86792717,24.32561087,68.07691,1070.157,27023.275,220.37852,15.320655,0.008856479,27888.145,242.67189,2143.575,82,0.30205387,0.36459124,-0.051642835,1.8481466,19.774805,0,1.1300547,0.11508703,0.053705349
5891,91.86893689,23.91946022,91.86893294,23.91947091,2634.8086,1087.6719,1286.6311,79.23635,18.626364,0.06688061,1838.3528,167.6628,139.88702,17,0.87836784,0.8502915,-0.24881653,1.1631589,48.218998,0,1.1570523,0.1357348,3671,91.8689348,23.91948702,91.86893299,23.91947097,2634.6392,1087.659,1104.9784,67.23391,18.791615,0.06607915,1823.0002,156.2604,139.88702,13,1.1807748,1.1822252,-0.31336707,0.98781884,44.867397,0,1.1427084,0.124886096,0.09673549
5895,91.86683424,24.12234927,91.8668295,24.12234036,1352.6152,1069.6202,5374.013,131.1359,17.074253,0.026500415,5750.763,162.80666,523.65283,42,0.45057195,0.5217685,-0.034352873,1.4963008,12.878829,0,1.0848911,0.0782485,1947,91.86682495,24.12234445,91.86682943,24.12234028,1352.646,1069.5668,4923.286,113.15929,17.169361,0.02496117,5664.0806,149.04942,523.65283,30,0.5952644,0.65087485,-0.028324632,1.2998359,13.495777,0,1.0514008,0.048887968,0.035123205
5897,91.86946119,24.09551208,91.86940961,24.09553571,1522.1547,1085.5568,7249.769,162.56895,16.74919,0.024352483,7757.0137,211.04137,514.69635,57,0.38496843,0.21935536,0.18276699,2.3646429,-66.090546,0,1.5424325,0.35167342,3698,91.86940449,24.09553133,91.86940902,24.09553643,1522.0345,1085.2291,5943.1523,125.155754,16.964958,0.022869874,7363.633,206.32191,514.69635,35,0.48863888,0.545349,0.13019702,1.4974018,-33.231716,0,1.1482248,0.12909043,0.198798988
5898,91.8684958,24.27852457,91.868481,24.27851971,365.54926,1074.6477,33526.043,248.79771,15.086544,0.008059237,33397.25,253.76909,2661.825,103,0.33204812,0.3155578,0.017513186,1.7909317,-66.63849,2,1.0378608,0.036479592,3709,91.8684958,24.27852457,91.86848082,24.27851965,365.54926,1074.6477,32384.484,229.37804,15.124157,0.007692095,33018.51,245.11047,2661.825,77,0.3943654,0.3621197,0.04094296,1.6850584,-64.11156,2,1.0714384,0.066675246,0
5899,91.86922446,24.06813987,91.86922871,24.06812757,1695.1516,1084.9905,3232.8289,120.54039,17.626043,0.040492978,3247.7507,151.4995,244.99507,31,0.468653,0.57449883,-0.11621286,1.502476,23.836481,0,1.1639788,0.14087778,3692,91.86923425,24.06813898,91.86922839,24.06812904,1695.157,1085.047,2554.1387,91.29118,17.88189,0.038816303,3452.1558,175.42952,244.99507,21,0.72450405,0.79301316,-0.14978498,1.2158972,32.710728,0,1.1151263,0.10324055,0.032344584
5900,91.86970583,24.21586431,91.86969348,24.21585684,761.5287,1083.4503,6014.5767,135.50879,16.951986,0.024467649,6665.4746,188.58733,565.6908,40,0.47992852,0.430338,0.12946036,1.6099395,-55.47981,3,1.1659007,0.14229399,1920,91.86969297,24.21587679,91.86969285,24.21585858,761.45013,1083.3759,5628.5347,118.47246,17.024012,0.022858718,6959.2144,192.1193,565.6908,31,0.5681979,0.5755854,-0.023412075,1.3367639,36.243656,3,1.0216992,0.021238327,0.061643697
5901,91.86887135,24.21648201,91.86885439,24.21649246,757.6471,1078.6224,12291.09,172.89777,16.176023,0.015276674,12575.755,193.73846,1095.3492,60,0.40797797,0.38383296,0.024792366,1.6252066,-67.12107,3,1.0447044,0.042791486,1921,91.86887135,24.21648201,91.86885388,24.21649259,757.6471,1078.6224,11556.479,152.04065,16.242935,0.014287756,12348.041,183.3814,1095.3492,44,0.4871427,0.5038588,-0.013969293,1.4364963,19.942396,3,1.0222294,0.02174604,0
5902,91.86979663,24.2234771,91.86978371,24.22347931,713.4137,1083.7511,4391.387,129.381,17.293495,0.031996213,4680.17,167.51913,343.48444,42,0.48368347,0.39633742,-0.038390648,1.59657,78.13669,0,1.114991,0.10313171,1912,91.86979099,24.22347281,91.86978359,24.22347942,713.4409,1083.7188,3861.2698,107.14608,17.433174,0.030135332,4612.013,157.61284,343.48444,29,0.62431985,0.58110213,-0.09784043,1.3493437,56.915924,0,1.0930443,0.085123956,0.024107779
5903,91.86982053,24.24496363,91.86980652,24.24495744,577.6188,1083.2607,5239.239,128.59392,17.10183,0.026655206,5525.137,158.00873,534.987,36,0.5853522,0.45017895,0.004665718,1.4904823,-89.011566,0,1.1403822,0.12310094,1922,91.86982156,24.24495738,91.86980591,24.24495743,577.6582,1083.2668,4919.493,113.142525,17.170198,0.024976715,5303.924,145.14613,534.987,30,0.65398353,0.6243578,-0.09024707,1.3000417,54.08681,0,1.0772816,0.07173759,0.022744424
5904,91.86902633,24.31589555,91.86900322,24.3158857,129.34996,1076.6129,41237.133,275.05283,14.861778,0.007243651,40766.04,270.82077,3055.3545,110,0.3141743,0.29752088,-0.005929274,1.8349123,80.201126,0,1.0293291,0.028493345,1928,91.86901824,24.31589496,91.8690032,24.31588569,129.35394,1076.5664,39729.785,249.12122,14.902209,0.006809643,40521.75,263.47952,3055.3545,84,0.36640924,0.35473827,0.022781042,1.695706,-58.563263,0,1.0361472,0.03488624,0.026615277
5906,91.8676696,24.11729251,91.86768322,24.11716961,1384.5515,1074.586,14494.632,199.28923,15.996982,0.014931604,15250.811,255.28119,784.7322,85,0.13669747,0.37826368,-0.054829534,2.7356193,6.3940268,3,1.6893106,0.4080425,1926,91.8676696,24.11729251,91.86768634,24.11717612,1384.5515,1074.586,14614.605,189.46056,15.988032,0.014078667,15846.794,276.17648,784.7322,70,0.15932588,0.44238257,-0.091836415,2.5644124,8.987706,2,1.7195818,0.4184633,0
5908,91.86830452,24.1030077,91.86821232,24.10308752,1474.8137,1078.665,2690.7178,119.37588,17.825329,0.048181273,2856.7827,190.3229,229.23767,37,0.38590837,0.43739524,-0.308172,1.9786271,40.257545,1,1.4910415,0.32932788,1931,91.86818982,24.10308589,91.86819914,24.10309306,1474.3226,1078.0011,1774.6737,78.999954,18.277203,0.048343506,2710.9292,165.55072,229.23767,17,0.93319196,0.91188794,-0.03846675,1.0537684,59.489483,0,1.0241231,0.023554921,0.470422989
5909,91.86785899,23.89452414,91.86783717,23.8945355,2792.4336,1082.1714,130195.37,435.39767,13.613511,0.003631787,127933.14,412.59158,9260.439,205,0.23789044,0.24107999,-0.001757073,2.0512466,14.42486,0,1.0076319,0.007574081,3693,91.86785803,23.89452173,91.86783714,23.89453552,2792.4487,1082.166,128015.625,412.0544,13.631843,0.003495598,126982.76,405.3266,9260.439,159,0.2690007,0.27116945,0.006500802,1.936521,-35.775364,0,1.0127683,0.012607276,0.009216496
5912,91.86856195,24.06370306,91.86854059,24.06369483,1723.2097,1081.297,6935.2017,150.6608,16.797352,0.023592338,6982.9116,173.50124,587.8403,48,0.41814274,0.44754252,0.046949163,1.5710666,-28.97251,0,1.0661744,0.06206715,1924,91.86854138,24.0637048,91.86854022,24.06369449,1723.1992,1081.1782,6135.739,125.92279,16.930332,0.022287805,6846.396,160.50722,587.8403,37,0.50286925,0.5640399,-6.38E-04,1.4101756,0.29885936,0,1.0590799,0.055784166,0.067915817
5913,91.86705212,24.04424956,91.86702321,24.04424807,1846.1948,1073.1505,61218.273,323.3695,14.4327965,0.005736511,60653.953,315.07852,4758.1333,153,0.25823724,0.25674415,0.01708167,2.004345,-47.49778,0,1.0338693,0.032759666,3700,91.86704752,24.04424812,91.86702318,24.04424806,1846.204,1073.124,59561.65,299.186,14.462583,0.005455121,60054.348,307.3618,4758.1333,114,0.30169016,0.2967112,0.010698257,1.8464754,-57.478645,0,1.0199177,0.019528747,0.015990166
5917,91.86769458,24.25288598,91.86770038,24.25289179,527.60626,1070.779,1228.483,82.13221,18.676577,0.07260628,1518.7137,166.70685,113.092896,18,0.6796724,0.8433864,0.09541085,1.2246356,-15.116601,0,1.1332169,0.11755633,1948,91.86769765,24.25290097,91.86770052,24.25289164,527.5114,1070.7963,847.1738,58.94421,19.080069,0.07556113,1528.1093,135.43443,113.092896,10,1.0533785,1.8946813,0.01869159,0.9743818,-0.63637793,0,1.3412482,0.25442582,0.054915801
5918,91.86571722,24.10375735,91.86570013,24.10375882,1470.1447,1063.7173,6978.716,139.9625,16.790562,0.021780407,7119.5127,170.07544,650.3231,44,0.4343109,0.5077624,0.02821004,1.5219882,-10.504987,0,1.0873195,0.080307126,1953,91.86570573,24.10376033,91.86570022,24.10375884,1470.1261,1063.651,6647.3823,126.90732,16.843372,0.020733176,7172.118,160.70334,650.3231,36,0.5002992,0.5979666,0.050286822,1.4224788,-13.621477,0,1.1055684,0.09548795,0.03925709
5920,92.03178651,23.88032042,92.03174699,23.8803512,2877.2842,2029.9136,8898.784,169.89954,16.526672,0.020734394,9175.662,211.29005,515.8219,60,0.3287629,0.31188765,-0.061329503,1.8617072,52.692307,8,1.1047467,0.094815075,3731,92.03177534,23.88033427,92.03174589,23.88035182,2877.197,2029.8485,7887.4683,141.32516,16.657656,0.019458605,9115.641,207.38156,515.8219,46,0.40083057,0.4022541,-0.102093786,1.6891254,44.600574,0,1.1363611,0.1199981,0.061973736
5921,91.86572535,23.98255541,91.86572335,23.98255045,2236.134,1067.2853,7518.002,148.21558,16.709743,0.021410225,7939.7,189.17851,666.7621,50,0.4258694,0.43573442,-0.046944886,1.5678357,39.066254,0,1.0573155,0.054208517,3699,91.86572291,23.98255326,91.86572344,23.98255059,2236.1477,1067.2712,6983.9644,130.25935,16.789745,0.02025521,8060.0015,200.2808,666.7621,38,0.506899,0.55067384,-0.04896645,1.4199817,24.102032,0,1.0641593,0.060291052,0.011152211
5922,92.02933938,24.10935032,92.0293391,24.10933437,1429.9083,2007.4307,2018.5505,96.82375,18.1374,0.05209213,2476.4973,174.14163,179.94345,26,0.6430628,0.5796999,-0.06119641,1.3276381,67.99823,0,1.0748347,0.069624364,2070,92.02934685,24.10933479,92.029339,24.10933439,1430.0062,2007.4744,1569.7812,75.98273,18.410402,0.052566078,2432.3738,154.84119,179.94345,16,0.8311013,1.0906523,-0.011606865,1.0970007,1.2802522,0,1.1457131,0.12718117,0.061067167
5923,91.86428645,23.94984613,91.86427405,23.94985131,2442.8938,1059.9247,5608.8965,133.01965,17.027805,0.025755394,6459.8877,195.57497,488.33606,41,0.46072218,0.49531317,0.001600929,1.4732932,-1.324927,0,1.0369009,0.03558761,1960,91.86428494,23.94985418,91.8642746,23.94985104,2442.8428,1059.9156,5129.348,115.21202,17.124844,0.024393013,6672.1772,202.05537,488.33606,30,0.5677998,0.6421598,-0.010911619,1.3275617,4.1740146,0,1.0641696,0.06030023,0.029420082
5924,92.03146976,23.87294421,92.0314008,23.87297828,2923.9126,2028.3524,22709.072,228.32921,15.509501,0.010919227,23150.95,253.25084,1129.2963,98,0.26612878,0.22681835,-0.07416882,2.211316,58.962082,2,1.1876328,0.15798885,2002,92.03145477,23.87294985,92.03139976,23.87297883,2923.8774,2028.2655,21732.27,206.125,15.557237,0.010300431,22980.83,248.19618,1129.2963,79,0.31571072,0.26488972,-0.079416744,2.0279455,61.308155,0,1.1780305,0.15112555,0.053366977
5926,91.86511164,24.05696774,91.86508315,24.05697791,1765.8682,1061.5818,2703.427,114.94525,17.820213,0.046174925,3227.4993,162.3184,182.42598,34,0.46272328,0.4286601,0.13078684,1.6262491,-52.299133,0,1.1650876,0.14169544,1956,91.86508413,24.05697687,91.86508205,24.05697794,1765.8112,1061.4227,2183.703,90.69933,18.052015,0.04510663,3172.3765,170.057,182.42598,23,0.7696545,0.60498154,0.11218185,1.3044438,-72.86787,0,1.157171,0.13582349,0.096246763
5927,91.86326611,24.1191799,91.86324361,24.11918129,1372.74,1049.1309,8597.254,158.58406,16.5641,0.020032244,8833.304,193.57243,712.8398,57,0.35511807,0.39579076,0.0579426,1.7148395,-27.466568,3,1.0991716,0.09022403,1989,91.86326611,24.1191799,91.86324391,24.11918126,1372.74,1049.1309,7746.994,136.08344,16.677166,0.01907664,8920.33,199.14595,712.8398,41,0.46821848,0.5192587,0.028620457,1.4672916,-14.640622,2,1.0611237,0.057602882,0
5928,91.86643498,24.05516547,91.86644761,24.05511184,1777.2233,1069.2712,2804.16,113.082695,17.780493,0.043794867,4070.6926,228.93672,203.13106,32,0.31957543,0.5317476,0.020825954,1.7703536,-2.8029814,3,1.2915788,0.22575372,1942,91.86644621,24.05514015,91.86653314,24.05492037,1777.383,1069.3368,3936.5806,119.09173,17.4122,0.032854304,5360.35,246.03357,203.13106,24,0.32714558,1.0792657,-0.05526497,1.7510698,2.1012394,2,1.8200006,0.45054966,0.098345266
5930,91.86534791,24.11737265,91.86533829,24.11737035,1384.1067,1061.1915,9226.322,156.41084,16.487429,0.018410604,9529.663,187.82086,851.4315,55,0.4029028,0.44434264,-0.040922936,1.5921174,22.320213,0,1.071275,0.06653285,1957,91.86534216,24.11737048,91.86533831,24.11737036,1384.1205,1061.1584,8663.322,139.40958,16.555788,0.017475836,9519.383,187.09268,851.4315,40,0.4866793,0.5302065,-0.01500092,1.4352905,9.50782,0,1.0463481,0.044295132,0.020419217
5931,92.03336586,24.01222629,92.03335639,24.0122298,2043.5907,2034.2128,6332.1333,144.15959,16.896124,0.024724262,6903.2837,209.00893,472.59366,48,0.39764842,0.40509525,0.07739538,1.66092,-42.25201,16,1.1020405,0.0925923,2026,92.03336622,24.01222951,92.0333561,24.01222977,2043.5703,2034.2147,5691.9263,122.01347,17.011852,0.023279753,6781.8228,192.34125,472.59366,34,0.5609766,0.5026285,0.018873446,1.4126037,-81.03777,0,1.0594198,0.056087017,0.011648419
5932,91.86653897,24.00899963,91.8665366,24.00899999,2068.986,1071.2142,2597.8862,103.6453,17.86345,0.04332707,2860.1904,157.88939,239.48514,29,0.52677166,0.6302618,-0.021863434,1.3793044,5.964482,0,1.0960082,0.087598026,3715,91.86652088,24.00899981,91.86653637,24.00900008,2068.9854,1071.1097,2240.145,88.07589,18.02431,0.042698313,2928.2358,166.99423,239.48514,21,0.7491796,0.77932554,0.002294415,1.1553662,-2.1762028,0,1.019979,0.019587696,0.059502414
5933,92.03246046,24.220818,92.03246139,24.22082014,725.336,2021.36,1871.0857,98.756386,18.219765,0.05731936,2475.357,184.39716,155.57507,22,0.5670758,0.60804653,0.070707254,1.3524616,-29.955112,0,1.072137,0.06728339,2001,92.03247207,24.22081748,92.03246072,24.22082116,725.3389,2021.4269,1561.0967,77.63643,18.416426,0.05400893,2250.8584,170.437,155.57507,17,0.8071401,0.9914236,-0.09627899,1.1213168,13.792417,0,1.1231325,0.10963303,0.038170535
5934,92.03548634,24.13482002,92.03552978,24.1348178,1268.7366,2041.9557,3060.81,109.514595,17.68541,0.03885666,3366.4932,154.46362,259.92328,28,0.5610292,0.54148144,-0.030730112,1.3696766,61.23045,25,1.0335983,0.03250611,1829,92.03552103,24.1348061,92.03553079,24.13481795,1268.8235,2042.1564,2752.3667,92.37049,17.800734,0.03644658,3368.0308,153.61584,259.92328,22,0.7792965,0.70832664,0.09932334,1.2102113,-62.773537,24,1.0857208,0.07895291,0.124512314
5935,92.02953337,24.31555356,92.02951724,24.31555263,126.70664,2001.0383,3065.1274,123.087204,17.683878,0.043610815,3588.3743,244.56378,168.22687,41,0.3515821,0.37107998,0.09790606,1.791963,-39.368484,3,1.1491575,0.12979728,2129,92.02950809,24.31554639,92.02952278,24.31553656,126.75276,2000.893,2289.9707,94.11741,18.000425,0.044634417,3959.419,219.9088,168.22687,25,0.57350254,0.6397758,0.1945475,1.4087634,-35.594204,0,1.1865453,0.15721714,0.086860648
5936,92.03107286,24.27471192,92.03111442,24.27465032,384.7745,2011.3954,2580.2727,79.11016,17.870836,0.03329634,2473.6082,103.04402,1196.8622,5,1.228247,1.8343391,-1.1824641,1.0740156,31.430912,0,1.591453,0.37164336,3766,92.03107094,24.27471854,92.03105019,24.27474917,384.73276,2011.3842,2818.9417,78.95798,17.774784,0.030418636,2480.2239,97.84573,1196.8622,5,1.3206832,1.8014499,-1.1807276,1.0405161,33.922455,0,1.5428064,0.35183054,0.024630346
5940,92.02898516,24.1922881,92.02896346,24.19228184,905.7592,2002.3682,9016.564,164.75607,16.512398,0.019844044,9679.995,214.93886,722.8674,60,0.38854164,0.32157195,0.039369114,1.7783165,-74.775116,3,1.1160959,0.10401964,2057,92.02897439,24.19228462,92.02896496,24.1922825,905.78156,2002.3063,9401.869,156.13191,16.466965,0.018034633,10519.161,242.06975,722.8674,40,0.5358304,0.44157013,0.004924986,1.5049837,-88.50454,0,1.1017206,0.09232885,0.037507292
